ASV ID,Disease,Study,T.mean,P.val,Meta.significance
dd46e2d5cd81a8add2304556257a92f7,0.004057231,0.03357364,0,0.108087756,FALSE
dd80e0a50520c9481217ccdf670781a6,0.000188972,0.002999628,0.000112682,0.409374563,FALSE
dd918c333e5c4fef9c92068fddda1c3e,0.003902601,0.023676693,0.000346606,0.21265986,FALSE
de1e58dc4b4839c49dc701d8d7592a93,0.00055638,0.037983439,0,0.858691005,FALSE
de641e423b4a00fd0c6ae6fa5d27e866,0.002911786,0.034032443,1.86E-06,0.250238018,FALSE
de68af3f62b2b04e42f894e18839bb57,0.00019105,0.031844167,8.45E-07,0.873397161,FALSE
df14354ec277348c54d0c9dd49eb4da0,0.004304951,0.010742477,0.00074342,0.149927611,FALSE
df16a09f3e448ddd3b1ec54066d3081d,0.015164461,0.00824447,0.000162907,0.010069769,TRUE
df8456a1abbfb4c8a2c450b44378d4cb,0.000383998,0.077432798,0.000198571,0.555725354,FALSE
dffd48b1005574979781e104156691c1,0.000773681,0.027455021,0,0.826822081,FALSE
e02967778c804350d971534895b0dfae,0.001737921,0.037677668,6.65E-05,0.384055526,FALSE
e039554b1f3ff16d39369c5b7a2d9605,0.003177931,0.002765426,0,0.265121103,FALSE
e0cdaf99e96ca363991154bd1da46a59,1.03E-05,0.016293384,0,0.917695978,FALSE
e220e84c750738e230e8ecfe97decc4c,0.001286441,0.041859055,0.000531752,0.314795184,FALSE
e2cfe099d4a73a03ac5f80d4f8369dbc,0.002419188,0.006913243,0.000468497,0.299858458,FALSE
e335f74033bc634af43ee6baa84fa247,0.013573934,0.045098734,0.004372488,0.010925947,TRUE
e35e7d4cf6b6c4837a7bf77ca88c05ca,0.006939646,0.014307272,0,0.025524741,TRUE
e367dacc4cf58de7164775e5899d4ab2,0.002258685,0.014296533,4.66E-05,0.2869877,FALSE
e4ef1c7b616eb842c0ff7a327e83bd76,1.05E-06,0.014365326,4.58E-05,0.933716155,FALSE
e4f195476bffa394e3048063f99360ea,0.001895026,0.047269968,0,0.191287338,FALSE
e502ebea2a54a6f839d310d6d57e7d47,0.061612156,0.017381104,0,1.66E-07,TRUE
e5bd5a5c7c1fe29892ebff584483a1c4,1.69E-05,0.023113167,0,0.920662173,FALSE
e603a72ebbc7a4fcb5a657b52c3e8c50,0.003302324,0.020631087,0,0.313755368,FALSE
e657205bc51c1db7e6a38c33a084749d,2.74E-05,0.013142201,1.48E-05,0.99266492,FALSE
e7cfd084265c4df4856ca07b1c9b24ee,0.001519768,0.046680459,3.10E-05,0.584589764,FALSE
e865f29a716e8d51f83931befa951240,0.02743784,0.009249777,0.003581602,0.00030102,TRUE
e93b313352019b8113e7fc66bf757917,0.069637914,0.099298027,8.52E-06,1.58E-08,TRUE
e9f900358bb9297e10b9fbb1321b1e6e,0.02399196,0.043509609,0.000235275,0.001893253,TRUE
ea00763b3eff28e6e109d14cb2cff8d5,0.000644295,0.020416347,3.60E-06,0.721480106,FALSE
ea52488235f530227f65a4c6e3b27aab,1.11E-05,0.007622447,1.31E-05,0.705490913,FALSE
ea7823427b5854bc784da136aa27d777,0.00050532,0.004243188,0,0.540295335,FALSE
eb2c67615eb41fa15a21c4d3a12528c6,0.000400731,0.004746196,0,0.771018311,FALSE
eb51a6482b09f0c5962e362d2d23abb9,0.020711251,0.002675137,1.48E-05,0.002407209,TRUE
ec6732c2e0d4cf64b3d0350e7fe3defb,0.000396212,0.070761482,0.001405652,0.174486144,FALSE
ed8746a919274371bea412882a1c6bb5,0.000827217,0.021672658,0.000204202,0.790114137,FALSE
edc9e5c16e40aff1eadce6597940f08f,0.001068712,0.043343324,0.000405981,0.255828409,FALSE
edd418053a744b62aa296a5a85039b3a,0.022092304,0.036245271,1.51E-06,0.001634167,TRUE
edf42f357f8934fc004c334c5c7b5e6e,0.000407352,0.014387315,1.77E-05,0.55407152,FALSE
ee5b57a629da222ad236b5d4bc329d71,0.007423044,0.014021125,1.37E-07,0.019749941,TRUE
ee6f1ad3007b7380824da57876e6c8c3,0.000294474,0.013886901,0,0.926900342,FALSE
ee72ee97db064e5d745356f479b9e576,0.010631306,0.02407424,0.002674771,0.014062277,TRUE
eebc27bcf8bcb13a692001530892f5d5,0.001796392,0.072165795,2.07E-06,0.119132035,FALSE
ef1243f7818d1e35c1e968e8539173cf,0.011085753,0.018413426,1.11E-05,0.012584017,TRUE
ef6a209f17415ca40777d4f3e0459647,0.00554309,0.01184324,5.96E-05,0.126463428,FALSE
efa231614a5eb97a385a5cae7b440348,0.001761659,0.004781953,0.000126475,0.555213196,FALSE
efa934e07029e49f4b1959b33c677589,0.000184011,0.331396896,4.20E-05,0.63575956,FALSE
f0015c3b64e80303ed3d858f0618bc43,0.003899128,0.048940055,0.000186549,0.243562654,FALSE
f005c8c557afa9e8ed92a77753fc6770,0.000877423,0.023080534,9.59E-08,0.741789731,FALSE
f3384f1f36a908bd09b3c265bac26f8c,0.003642388,0.014727016,0,0.182410537,FALSE
f35b00aec9a541d1f96cbdc1c6ae68a0,0.006231191,0.005013769,9.34E-06,0.131579071,FALSE
f479c23321346918723839e33a3544f4,0.018836889,0.004910143,0.000734922,0.003199212,TRUE
f4cc6e4932f507b33d1335d801f54563,0.002929907,0.009630413,0.002290039,0.231067973,FALSE
f50508546ae13143015f8c4cb976d0e4,0.013480287,0.03680574,0.000335264,0.006083894,TRUE
f55d22a8e61d493b7f4c5e3f09326add,0.000584457,0.029106818,2.09E-06,0.283177284,FALSE
f5f5e0da89730462abaf6301a9557193,0.013016443,0.013040573,0.014637544,0.005231633,TRUE
f663dd604f793f22ce20452b09494608,0.001141639,0.017967201,3.54E-06,0.750284967,FALSE
f73bc660ad02cf25a2e30bead37e34fd,0.000179027,0.020166744,0.000201738,0.94773625,FALSE
f7870a4e6cccb8a029cf6f0091c106f5,0.000478098,0.009833297,0,0.529335639,FALSE
f801c7a8ac9c5fbba79b652ac9d82a13,0.00029437,0.047522008,5.92E-06,0.544800914,FALSE
f8d0d5caceea62f4be2477d29163f163,0.000528142,0.007900645,0,0.868107198,FALSE
f8d1b6567bca78638227d413f6170e06,0.000392776,0.134194766,1.82E-06,0.700534957,FALSE
f94b14e11dfe405e48976839ca380380,0.007169695,0.033130821,5.44E-06,0.193456555,FALSE
f9612c98d79c37a803a973724113cef6,0.000792424,0.003971819,0,0.533303619,FALSE
f98dab4619ff896a9cee45a9b9ddc792,0.002461896,0.141045759,0.00016806,0.884569723,FALSE
fb428d07d03e32be0b85eacbed10df0a,0.009733415,0.041946255,0.000303013,0.043381285,TRUE
fbd67349783ebeacc69814257b694d56,7.03E-05,0.001470477,0.000208538,0.906764814,FALSE
fc00ed40b15cd5fa384b672502a3adc3,0.000535331,0.011853598,0.001022131,0.851527502,FALSE
fcffedae608fe4871be42936a1cb523a,0.00052391,0.039533024,0.000353658,0.396513262,FALSE
fd44d4cb468fd7dc9b3227867714ed87,0.020182684,0.014022478,0.004557186,0.000778626,TRUE
fd496fd32dc8c08ade2e8b6c9d8ee13d,0.019829174,0.017248949,0.004389429,0.002455661,TRUE
fe1d758f268d0c3fe3c677aed90ffd1e,0.000480005,0.002018731,1.22E-05,0.631637191,FALSE
fec2da4ccc40b9ad85a020553063366b,0.00268521,0.065278346,7.10E-06,0.763747893,FALSE
fee421dd182111e1d718ac10decab1e9,0.00363772,0.00629183,0.000172616,0.187401913,FALSE
